,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2025-01-02,117.92,118.65,113.55,115.0,15127657.0,1743228073.0,758622867.0,0.019940945175859034
1,2025-01-03,114.11,114.9,112.62,114.08,11255924.0,1281364586.0,758622867.0,0.01483731177852829
2,2025-01-06,114.47,115.35,110.27,111.15,16994942.0,1893385819.0,902767867.0,0.018825373189761525
3,2025-01-07,110.9,111.49,108.21,111.23,15475292.0,1697281595.0,902767867.0,0.01714205009470059
4,2025-01-08,110.6,112.48,109.83,111.88,13695322.0,1526304523.0,902767867.0,0.015170369372484544
5,2025-01-09,111.7,111.7,109.18,110.05,8720920.0,962320660.0,902767867.0,0.009660202050589822
6,2025-01-10,110.0,110.59,108.91,109.3,8861201.0,971953583.0,902767867.0,0.009815591941089769
7,2025-01-13,109.0,110.46,107.29,108.4,10647790.0,1154014068.0,902767867.0,0.01179460455918066
8,2025-01-14,108.26,108.55,106.96,108.34,17496587.0,1885297823.0,902767867.0,0.019381047597698778
9,2025-01-15,107.93,109.48,107.4,108.39,11436110.0,1240466619.0,902767867.0,0.012667830145531753
10,2025-01-16,108.4,109.85,107.99,109.29,11422539.0,1245403247.0,902767867.0,0.01265279748819416
11,2025-01-17,109.0,110.5,108.48,109.1,9177756.0,1005191720.0,902767867.0,0.010166241329012655
12,2025-01-20,108.81,110.0,108.05,108.5,9059257.0,984026840.0,902767867.0,0.01003497945723848
13,2025-01-21,108.49,108.5,106.88,107.2,13194445.0,1415351787.0,902767867.0,0.014615545681578851
14,2025-01-22,106.6,108.47,106.6,108.32,11888834.0,1281209066.0,902767867.0,0.013169314543181453
15,2025-01-23,108.8,111.36,108.69,109.55,13935546.0,1531137180.0,902767867.0,0.015436466570647225
16,2025-01-24,109.31,110.2,108.75,109.02,9878125.0,1079500903.0,902767867.0,0.010942043199683359
17,2025-01-27,109.05,111.2,108.7,110.97,14011137.0,1543347167.0,902767867.0,0.015520199059100981
18,2025-02-05,110.39,110.6,107.91,108.3,13566088.0,1470774112.0,902767867.0,0.015027216293244518
19,2025-02-06,108.19,108.6,107.76,108.34,10146352.0,1096344256.0,902767867.0,0.011239159446068321
20,2025-02-07,108.01,108.68,107.01,108.14,18944852.0,2038503336.0,902767867.0,0.0209852972092991
21,2025-02-10,108.91,113.7,108.69,110.0,34504717.0,3817918417.0,902767867.0,0.03822102919398659
22,2025-02-11,109.77,111.67,109.0,109.79,17838833.0,1968890625.0,902767867.0,0.01976015502111353
23,2025-02-12,109.54,111.2,109.25,110.72,15394118.0,1703081999.0,902767867.0,0.017052133292201017
24,2025-02-13,110.72,112.05,110.13,110.61,16194651.0,1800781463.0,902767867.0,0.01793888727322192
25,2025-02-14,110.49,112.94,109.71,112.65,22747772.0,2539385379.0,902767867.0,0.025197808685408163
26,2025-02-17,113.27,115.13,112.11,113.21,25980850.0,2949108341.0,902767867.0,0.028779103631963898
27,2025-02-18,113.11,114.24,111.5,111.99,15949794.0,1799289206.0,902767867.0,0.017667658080258188
28,2025-02-19,111.9,113.25,111.58,112.0,14300899.0,1604508000.0,902767867.0,0.015841169721208078
29,2025-02-20,111.58,111.58,109.82,110.37,14950195.0,1648355594.0,902767867.0,0.016560397801575717
30,2025-02-21,110.5,116.1,110.45,114.5,35166261.0,3992910600.0,902767867.0,0.03895382443868042
31,2025-02-24,114.5,114.55,111.06,111.47,23052347.0,2589269400.0,902767867.0,0.02553518777380232
32,2025-02-25,110.0,110.49,108.36,108.8,20541759.0,2244863990.0,902767867.0,0.02275419822845777
33,2025-02-26,109.49,109.81,107.16,107.7,21046346.0,2270236007.0,902767867.0,0.02331313150294039
34,2025-02-27,107.5,107.61,106.56,107.0,16836094.0,1801825154.0,902767867.0,0.01864941655040099
35,2025-02-28,106.68,107.72,106.68,106.92,14195015.0,1520761127.0,902767867.0,0.01572388154129992
36,2025-03-03,106.93,107.32,105.8,106.23,15329693.0,1635395453.0,902767867.0,0.016980769431838894
37,2025-03-04,105.77,107.0,105.72,106.8,9956332.0,1060391104.0,902767867.0,0.011028673443025858
38,2025-03-05,106.66,108.81,106.38,108.38,16540992.0,1786977154.0,902767867.0,0.018322530746433845
39,2025-03-06,108.3,108.49,107.22,107.97,17593932.0,1896917823.0,902767867.0,0.019488877089153197
40,2025-03-07,107.9,108.59,107.13,108.59,14109023.0,1519993057.0,902767867.0,0.01562862781867268
41,2025-03-10,108.48,108.48,106.4,106.64,13592088.0,1453249684.0,902767867.0,0.015056016609417048
42,2025-03-11,106.04,107.71,106.03,107.22,10245364.0,1092656736.0,902767867.0,0.011348835480871186
43,2025-03-12,107.0,107.0,105.29,105.66,20084345.0,2124946027.0,902767867.0,0.022247518696852334
44,2025-03-13,105.67,106.24,105.4,105.79,11075364.0,1172695313.0,902767867.0,0.012268230189455779
