,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2024-10-22,24.88,26.72,24.41,25.68,59462887.0,1511315231.0,665531168.9999999,0.08934650962981422
1,2024-10-23,25.03,27.5,24.79,26.85,59706476.0,1556026327.0,665531168.9999999,0.08971251652978557
2,2024-10-24,27.46,28.61,26.35,26.91,59303919.0,1618123645.0,665531168.9999999,0.08910765079433869
3,2024-10-25,28.02,28.49,26.5,26.8,49147168.0,1337644011.0,665531168.9999999,0.07384653084519924
4,2024-10-28,26.78,26.8,25.12,25.85,45769518.0,1179894778.0,665531168.9999999,0.06877141166622056
5,2024-10-29,25.38,28.44,25.3,27.61,75750747.0,2065805159.0,665531168.9999999,0.11381998398935995
6,2024-10-30,27.0,28.68,26.4,28.0,62438788.0,1728239908.0,665531168.9999999,0.09381797714120285
7,2024-10-31,27.8,30.17,27.35,29.6,61642606.0,1770487288.0,665531168.9999999,0.09262166652934029
8,2024-11-01,28.93,29.58,27.7,27.79,50418042.0,1430307442.0,665531168.9999999,0.07575609430247437
9,2024-11-04,27.79,29.35,27.3,27.66,40081559.0,1129727470.0,665531168.9999999,0.06022491637803369
10,2024-11-05,27.38,30.26,27.21,29.8,57496965.0,1665321092.0,665531168.9999999,0.08639259538571666
11,2024-11-06,30.37,32.78,29.51,32.62,79470280.0,2507878859.0,665531168.9999999,0.11940880262514049
12,2024-11-07,33.0,33.25,31.32,31.73,50373694.0,1618305128.0,665531168.9999999,0.07568945880579789
13,2024-11-08,31.36,34.68,31.35,33.33,48222795.0,1600210322.0,665531168.9999999,0.07245760566324431
14,2024-11-11,33.61,36.66,33.61,35.03,51795382.0,1825565245.0,665531168.9999999,0.07782562923059733
15,2024-11-12,35.3,37.41,34.11,35.17,47324176.0,1692718733.0,665531168.9999999,0.07110737739166655
16,2024-11-13,34.0,34.07,32.13,33.0,52109331.0,1715319171.0,665531168.9999999,0.07829735619790334
17,2024-11-14,32.55,33.98,32.28,32.46,32471010.0,1074603172.0,665531168.9999999,0.04878961574224934
18,2024-11-15,32.25,32.46,30.69,30.7,35571623.0,1122841998.0,665531168.9999999,0.053448470420173526
19,2024-11-18,31.2,32.13,30.73,31.36,31369159.0,989292432.0,665531168.9999999,0.04713401935349478
20,2024-11-19,31.95,33.78,31.95,33.71,40788296.0,1348527210.0,665531168.9999999,0.06128683057968094
21,2024-11-20,33.87,34.2,32.85,33.53,30468172.0,1018505667.0,665531168.9999999,0.04578023302166334
22,2024-11-21,33.09,33.68,32.32,33.15,20393893.0,675286273.0,665531168.9999999,0.030643032137237142
23,2024-11-22,32.84,33.5,30.19,30.31,36007857.0,1140048539.0,665531168.9999999,0.05410393784276692
24,2024-11-25,30.1,30.84,29.33,30.58,22022889.0,665018212.0,665531168.9999999,0.03309069511062975
