,date,code,close,tradeStatus
0,2025-01-02,sh.603296,70.3000,1
1,2025-01-03,sh.603296,67.3800,1
2,2025-01-06,sh.603296,69.2400,1
3,2025-01-07,sh.603296,71.9900,1
4,2025-01-08,sh.603296,70.7500,1
5,2025-01-09,sh.603296,70.3800,1
6,2025-01-10,sh.603296,68.8700,1
7,2025-01-13,sh.603296,67.2200,1
8,2025-01-14,sh.603296,71.5000,1
9,2025-01-15,sh.603296,69.2400,1
10,2025-01-16,sh.603296,71.3500,1
11,2025-01-17,sh.603296,71.5900,1
12,2025-01-20,sh.603296,71.9100,1
13,2025-01-21,sh.603296,75.5500,1
14,2025-01-22,sh.603296,79.6500,1
15,2025-01-23,sh.603296,78.2400,1
16,2025-01-24,sh.603296,78.7100,1
17,2025-01-27,sh.603296,74.5100,1
18,2025-02-05,sh.603296,78.0000,1
19,2025-02-06,sh.603296,78.7000,1
20,2025-02-07,sh.603296,79.3800,1
21,2025-02-10,sh.603296,77.7100,1
22,2025-02-11,sh.603296,81.4300,1
23,2025-02-12,sh.603296,89.5700,1
24,2025-02-13,sh.603296,86.9800,1
25,2025-02-14,sh.603296,87.1700,1
26,2025-02-17,sh.603296,92.3100,1
27,2025-02-18,sh.603296,88.6700,1
28,2025-02-19,sh.603296,89.9400,1
29,2025-02-20,sh.603296,91.7400,1
30,2025-02-21,sh.603296,100.9100,1
31,2025-02-24,sh.603296,100.0900,1
32,2025-02-25,sh.603296,95.7700,1
33,2025-02-26,sh.603296,94.5800,1
34,2025-02-27,sh.603296,91.5800,1
35,2025-02-28,sh.603296,88.2600,1
36,2025-03-03,sh.603296,83.6300,1
37,2025-03-04,sh.603296,82.2000,1
38,2025-03-05,sh.603296,83.6600,1
39,2025-03-06,sh.603296,85.0500,1
40,2025-03-07,sh.603296,84.7400,1
41,2025-03-10,sh.603296,84.3400,1
42,2025-03-11,sh.603296,85.7700,1
43,2025-03-12,sh.603296,83.4000,1
44,2025-03-13,sh.603296,79.5600,1
45,2025-03-14,sh.603296,81.8800,1
46,2025-03-17,sh.603296,83.4600,1
47,2025-03-18,sh.603296,82.6700,1
48,2025-03-19,sh.603296,81.6900,1
49,2025-03-20,sh.603296,80.3700,1
50,2025-03-21,sh.603296,78.9500,1
51,2025-03-24,sh.603296,78.9400,1
52,2025-03-25,sh.603296,76.3900,1
53,2025-03-26,sh.603296,79.3000,1
54,2025-03-27,sh.603296,79.2300,1
55,2025-03-28,sh.603296,78.3400,1
56,2025-03-31,sh.603296,80.0800,1
57,2025-04-01,sh.603296,77.7300,1
58,2025-04-02,sh.603296,77.4300,1
59,2025-04-03,sh.603296,71.8800,1
60,2025-04-07,sh.603296,64.6900,1
61,2025-04-08,sh.603296,58.7000,1
62,2025-04-09,sh.603296,58.6600,1
63,2025-04-10,sh.603296,64.5300,1
64,2025-04-11,sh.603296,68.1000,1
65,2025-04-14,sh.603296,69.3300,1
66,2025-04-15,sh.603296,67.9400,1
67,2025-04-16,sh.603296,61.5000,1
68,2025-04-17,sh.603296,60.7100,1
69,2025-04-18,sh.603296,62.0600,1
70,2025-04-21,sh.603296,62.6400,1
71,2025-04-22,sh.603296,61.5100,1
72,2025-04-23,sh.603296,64.3700,1
73,2025-04-24,sh.603296,64.1800,1
74,2025-04-25,sh.603296,66.3500,1
75,2025-04-28,sh.603296,64.4200,1
76,2025-04-29,sh.603296,64.6400,1
77,2025-04-30,sh.603296,66.0000,1
78,2025-05-06,sh.603296,71.2400,1
79,2025-05-07,sh.603296,70.3200,1
80,2025-05-08,sh.603296,71.9900,1
81,2025-05-09,sh.603296,72.8600,1
82,2025-05-12,sh.603296,75.3700,1
83,2025-05-13,sh.603296,73.1900,1
84,2025-05-14,sh.603296,73.8900,1
85,2025-05-15,sh.603296,70.4300,1
86,2025-05-16,sh.603296,73.9600,1
87,2025-05-19,sh.603296,71.4500,1
88,2025-05-20,sh.603296,70.7500,1
89,2025-05-21,sh.603296,69.8100,1
90,2025-05-22,sh.603296,68.7000,1
91,2025-05-23,sh.603296,68.2000,1
92,2025-05-26,sh.603296,68.4400,1
93,2025-05-27,sh.603296,66.7500,1
94,2025-05-28,sh.603296,66.3900,1
95,2025-05-29,sh.603296,68.1800,1
