,date,code,close,tradeStatus
0,2025-01-02,sh.688031,43.7200,1
1,2025-01-03,sh.688031,40.1000,1
2,2025-01-06,sh.688031,39.1800,1
3,2025-01-07,sh.688031,40.6500,1
4,2025-01-08,sh.688031,40.8900,1
5,2025-01-09,sh.688031,39.1900,1
6,2025-01-10,sh.688031,38.1900,1
7,2025-01-13,sh.688031,38.5700,1
8,2025-01-14,sh.688031,41.1400,1
9,2025-01-15,sh.688031,41.3800,1
10,2025-01-16,sh.688031,41.4600,1
11,2025-01-17,sh.688031,41.1000,1
12,2025-01-20,sh.688031,41.1000,1
13,2025-01-21,sh.688031,40.7100,1
14,2025-01-22,sh.688031,39.7200,1
15,2025-01-23,sh.688031,41.0000,1
16,2025-01-24,sh.688031,48.1000,1
17,2025-01-27,sh.688031,46.6000,1
18,2025-02-05,sh.688031,49.9300,1
19,2025-02-06,sh.688031,53.3300,1
20,2025-02-07,sh.688031,50.9100,1
21,2025-02-10,sh.688031,56.0000,1
22,2025-02-11,sh.688031,55.2400,1
23,2025-02-12,sh.688031,55.4200,1
24,2025-02-13,sh.688031,57.4100,1
25,2025-02-14,sh.688031,66.0000,1
26,2025-02-17,sh.688031,68.9000,1
27,2025-02-18,sh.688031,65.5800,1
28,2025-02-19,sh.688031,66.6800,1
29,2025-02-20,sh.688031,68.3900,1
30,2025-02-21,sh.688031,70.7300,1
31,2025-02-24,sh.688031,69.5000,1
32,2025-02-25,sh.688031,71.5800,1
33,2025-02-26,sh.688031,70.3000,1
34,2025-02-27,sh.688031,65.7300,1
35,2025-02-28,sh.688031,60.5900,1
36,2025-03-03,sh.688031,61.0000,1
37,2025-03-04,sh.688031,64.6000,1
38,2025-03-05,sh.688031,63.5000,1
39,2025-03-06,sh.688031,73.3100,1
40,2025-03-07,sh.688031,69.6600,1
41,2025-03-10,sh.688031,67.0900,1
42,2025-03-11,sh.688031,67.6200,1
43,2025-03-12,sh.688031,65.4200,1
44,2025-03-13,sh.688031,61.6700,1
45,2025-03-14,sh.688031,61.8300,1
46,2025-03-17,sh.688031,58.3600,1
47,2025-03-18,sh.688031,59.1300,1
48,2025-03-19,sh.688031,56.5900,1
49,2025-03-20,sh.688031,56.3800,1
50,2025-03-21,sh.688031,53.5700,1
51,2025-03-24,sh.688031,51.6600,1
52,2025-03-25,sh.688031,50.8800,1
53,2025-03-26,sh.688031,50.8400,1
54,2025-03-27,sh.688031,52.0800,1
55,2025-03-28,sh.688031,50.8600,1
56,2025-03-31,sh.688031,52.5900,1
57,2025-04-01,sh.688031,53.3500,1
58,2025-04-02,sh.688031,52.7500,1
59,2025-04-03,sh.688031,51.3300,1
60,2025-04-07,sh.688031,41.0600,1
61,2025-04-08,sh.688031,42.7900,1
62,2025-04-09,sh.688031,44.8100,1
63,2025-04-10,sh.688031,46.4000,1
64,2025-04-11,sh.688031,46.7700,1
65,2025-04-14,sh.688031,46.7500,1
66,2025-04-15,sh.688031,46.1300,1
67,2025-04-16,sh.688031,44.5600,1
68,2025-04-17,sh.688031,43.8100,1
69,2025-04-18,sh.688031,43.2600,1
70,2025-04-21,sh.688031,47.0500,1
71,2025-04-22,sh.688031,46.7000,1
72,2025-04-23,sh.688031,46.8600,1
73,2025-04-24,sh.688031,44.7500,1
74,2025-04-25,sh.688031,45.5200,1
75,2025-04-28,sh.688031,47.1200,1
76,2025-04-29,sh.688031,47.8000,1
77,2025-04-30,sh.688031,51.7800,1
78,2025-05-06,sh.688031,52.9000,1
79,2025-05-07,sh.688031,51.8800,1
80,2025-05-08,sh.688031,52.1100,1
81,2025-05-09,sh.688031,49.9600,1
82,2025-05-12,sh.688031,49.9600,1
83,2025-05-13,sh.688031,50.0600,1
84,2025-05-14,sh.688031,51.0700,1
85,2025-05-15,sh.688031,48.8600,1
86,2025-05-16,sh.688031,48.6600,1
87,2025-05-19,sh.688031,48.4000,1
88,2025-05-20,sh.688031,48.0600,1
89,2025-05-21,sh.688031,47.0000,1
90,2025-05-22,sh.688031,47.2900,1
91,2025-05-23,sh.688031,45.8700,1
92,2025-05-26,sh.688031,46.7400,1
93,2025-05-27,sh.688031,45.5500,1
94,2025-05-28,sh.688031,44.8900,1
95,2025-05-29,sh.688031,47.1300,1
