,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2025-01-02,14.02,14.28,13.06,13.29,49191329.0,672578607.0,1083337316.0,0.04540721368449566
1,2025-01-03,13.36,13.49,12.87,12.87,35143596.0,459198902.0,1083337316.0,0.032440123201664
2,2025-01-06,12.85,12.95,12.51,12.58,24659107.0,313246493.0,1083337316.0,0.02276216893464787
3,2025-01-07,12.61,12.72,12.52,12.72,19008380.0,239901294.0,1083337316.0,0.017546132418095346
4,2025-01-08,12.76,12.85,11.93,12.33,38111559.0,471198000.0,1083337316.0,0.03517977128372083
5,2025-01-09,12.18,12.49,12.1,12.26,23863529.0,292654264.0,1083337316.0,0.02202779194213596
6,2025-01-10,12.18,12.25,11.75,11.76,24141663.0,289819865.0,1083337316.0,0.022284530075210664
7,2025-01-13,11.6,11.88,11.55,11.84,15136161.0,177789799.0,1083337316.0,0.013971789558479494
8,2025-01-14,11.83,12.36,11.83,12.33,23798600.0,288804679.0,1083337316.0,0.021967857700934214
9,2025-01-15,12.3,12.35,12.06,12.11,16972503.0,206428352.0,1083337316.0,0.015666868249925584
10,2025-01-16,12.11,12.33,12.03,12.22,20072013.0,244730961.0,1083337316.0,0.01852794388557737
11,2025-01-17,12.11,12.39,12.11,12.24,16719501.0,205111161.0,1083337316.0,0.01543332880079615
12,2025-01-20,12.28,12.37,12.17,12.2,14846289.0,181802684.0,1083337316.0,0.013704216388314644
13,2025-01-21,12.26,12.26,11.97,12.04,14292409.0,172443752.0,1083337316.0,0.01319294442175386
14,2025-01-22,12.0,12.06,11.91,12.06,10889425.0,130632828.0,1083337316.0,0.010051739969787952
15,2025-01-23,12.15,12.26,11.93,11.93,16540800.0,200305556.0,1083337316.0,0.015268374637987638
16,2025-01-24,11.95,12.09,11.88,12.07,12470609.0,149995609.0,1083337316.0,0.011511289065574845
17,2025-01-27,12.08,12.18,11.93,11.93,12077100.0,145295366.0,1083337316.0,0.01114805132402547
18,2025-02-05,11.96,12.23,11.89,12.13,14913578.0,180148824.0,1083337316.0,0.013766329083046189
19,2025-02-06,12.08,12.32,12.05,12.32,17072876.0,208877378.0,1083337316.0,0.015759519909309575
20,2025-02-07,12.32,12.51,12.27,12.41,23283499.0,288749348.0,1083337316.0,0.021492381602776802
21,2025-02-10,12.42,12.54,12.38,12.53,18510647.0,230998774.0,1083337316.0,0.017086688260999586
22,2025-02-11,12.53,12.54,12.3,12.39,14872500.0,183828191.0,1083337316.0,0.013728411068598324
23,2025-02-12,12.36,12.48,12.31,12.48,15628770.0,194263874.0,1083337316.0,0.014426503886809711
24,2025-02-13,12.48,12.58,12.43,12.46,18739959.0,234133164.0,1083337316.0,0.017298360098213398
25,2025-02-14,12.4,12.61,12.34,12.4,17483733.0,217713061.0,1083337316.0,0.01613877113045001
26,2025-02-17,12.4,12.52,12.32,12.44,19639412.0,243769916.0,1083337316.0,0.018128621353609868
27,2025-02-18,12.44,12.47,12.09,12.16,17928900.0,220156294.0,1083337316.0,0.01654969300439015
28,2025-02-19,12.17,12.34,12.13,12.33,14896692.0,182659488.0,1083337316.0,0.013750742063425792
29,2025-02-20,12.33,12.33,12.16,12.2,16994920.0,207327050.0,1083337316.0,0.01568756078923806
30,2025-02-21,12.19,12.24,12.04,12.2,17622801.0,214218900.0,1083337316.0,0.01626714112006089
31,2025-02-24,12.17,12.38,12.08,12.25,18793032.0,230545052.0,1083337316.0,0.01734735037964851
32,2025-02-25,12.23,12.24,12.03,12.08,16025594.0,194439524.0,1083337316.0,0.014792801617109625
33,2025-02-26,12.11,12.26,12.08,12.26,15801173.0,192173492.0,1083337316.0,0.014585644532528962
34,2025-02-27,12.26,12.45,12.22,12.41,30288169.0,374345485.0,1083337316.0,0.027958207063182156
35,2025-02-28,12.4,12.53,12.26,12.3,27712915.0,344143849.0,1083337316.0,0.025581058263851035
36,2025-03-03,12.26,12.45,12.2,12.27,17594327.0,217087987.0,1083337316.0,0.016240857524379784
37,2025-03-04,12.22,12.86,12.15,12.55,33072713.0,412609407.0,1083337316.0,0.030528545921517946
38,2025-03-05,12.42,12.74,12.41,12.7,30029239.0,377956511.0,1083337316.0,0.027719195634169403
39,2025-03-06,12.7,12.86,12.62,12.73,26503725.0,337465682.0,1083337316.0,0.024464886982624716
40,2025-03-07,12.7,13.13,12.59,12.87,33906684.0,436786111.0,1083337316.0,0.03129836247605081
41,2025-03-10,12.87,13.33,12.85,13.2,35984323.0,473294215.0,1083337316.0,0.033216176040962664
42,2025-03-11,13.01,13.34,12.96,13.33,32051292.0,423616689.0,1083337316.0,0.029585699233866326
43,2025-03-12,13.33,13.38,13.08,13.08,27273894.0,359201534.0,1083337316.0,0.025175809599823663
44,2025-03-13,13.09,13.5,12.86,13.4,38677140.0,506250319.0,1083337316.0,0.03570184413365117
45,2025-03-14,13.57,13.67,13.2,13.45,45257693.0,608129291.0,1083337316.0,0.04177617841791393
46,2025-03-17,13.67,14.15,13.38,13.39,58418636.0,804399770.0,1083337316.0,0.053924696525454126
47,2025-03-18,13.28,13.62,13.24,13.3,31033928.0,414361819.0,1083337316.0,0.028646597455524184
48,2025-03-19,13.26,13.31,13.05,13.12,20969570.0,276018990.0,1083337316.0,0.019356454993561766
49,2025-03-20,13.11,13.73,13.02,13.56,49037023.0,661399249.0,1083337316.0,0.045264777900441124
50,2025-03-21,13.7,14.47,13.61,14.12,99369755.0,1405969063.0,1083337316.0,0.09172559048081383
51,2025-03-24,14.36,14.42,13.75,14.29,72193285.0,1018617742.0,1083337316.0,0.06663971039653543
52,2025-03-25,14.04,14.24,13.7,13.71,42938402.0,597257928.0,1083337316.0,0.03963530228843331
53,2025-03-26,13.59,13.79,13.44,13.45,31752106.0,430705497.0,1083337316.0,0.029309528556847018
54,2025-03-27,13.5,13.5,12.9,13.12,34391020.0,450958266.0,1083337316.0,0.031745440217070854
55,2025-03-28,13.08,13.24,12.75,12.76,24385162.0,314440560.0,1083337316.0,0.02250929755658855
56,2025-03-31,12.71,12.75,12.46,12.51,17916721.0,225459888.0,1083337316.0,0.01653845089187346
57,2025-04-01,12.64,12.79,12.57,12.66,16847388.0,213354925.0,1083337316.0,0.015551377905272858
58,2025-04-02,12.55,12.67,12.47,12.58,11368631.0,142941244.0,1083337316.0,0.01049408234360128
59,2025-04-03,12.48,12.65,12.35,12.45,13250664.0,165471154.0,1083337316.0,0.012231337187687163
60,2025-04-07,11.88,12.03,11.21,11.21,30775589.0,353531638.0,1083337316.0,0.028408131562967412
61,2025-04-08,11.21,11.57,11.15,11.55,30461717.0,346890103.0,1083337316.0,0.028118404628092772
62,2025-04-09,11.55,12.42,11.42,12.36,44522962.0,539738306.0,1083337316.0,0.041097967680456045
63,2025-04-10,12.32,12.49,12.07,12.25,33573526.0,413935235.0,1083337316.0,0.030990833145084794
64,2025-04-11,12.1,12.2,12.05,12.12,20077159.0,243466294.0,1083337316.0,0.01853269402196056
65,2025-04-14,12.17,12.25,12.12,12.15,16320402.0,198746440.0,1083337316.0,0.015064931078216454
66,2025-04-15,12.16,12.18,11.93,11.97,12062000.0,144590288.0,1083337316.0,0.011134112913728894
67,2025-04-16,11.95,12.08,11.73,11.89,10399800.0,123651107.0,1083337316.0,0.009599780092869985
68,2025-04-17,11.8,12.08,11.8,11.9,9928000.0,118644727.0,1083337316.0,0.009164274001616686
69,2025-04-18,11.9,12.05,11.81,11.99,10423902.0,124442201.0,1083337316.0,0.009622028011079791
70,2025-04-21,11.97,12.1,11.92,12.05,8691300.0,104700780.0,1083337316.0,0.00802270896759177
71,2025-04-22,12.03,12.05,11.95,12.0,7984041.0,95811674.0,1083337316.0,0.007369856906138365
72,2025-04-23,12.02,12.1,11.98,12.01,9503292.0,114341619.0,1083337316.0,0.008772237289018114
73,2025-04-24,12.01,12.02,11.82,11.84,9112201.0,108490027.0,1083337316.0,0.008411231539263252
74,2025-04-25,11.83,12.0,11.8,11.88,9626601.0,114604387.0,1083337316.0,0.008886060562876429
75,2025-04-28,11.89,11.98,11.72,11.72,8016800.0,94533925.0,1083337316.0,0.007400095871893699
76,2025-04-29,11.72,11.97,11.66,11.9,10807192.0,128115506.0,1083337316.0,0.009975832864230443
77,2025-04-30,11.6,11.74,11.56,11.68,16524512.0,192463088.0,1083337316.0,0.015253339616337928
78,2025-05-06,11.72,11.92,11.72,11.92,11717920.0,138988090.0,1083337316.0,0.010816501773672865
79,2025-05-07,12.03,12.24,11.97,12.19,21530492.0,260992584.0,1083337316.0,0.01987422724391781
80,2025-05-08,12.15,12.3,12.05,12.27,16507920.0,201521757.0,1083337316.0,0.015238023980335226
81,2025-05-09,12.36,12.39,12.12,12.14,12980100.0,158512383.0,1083337316.0,0.01198158672123134
82,2025-05-12,12.15,13.01,12.13,12.67,44375305.0,562150217.0,1083337316.0,0.04096166941229965
83,2025-05-13,12.67,12.67,12.35,12.41,22787580.0,284182060.0,1083337316.0,0.021034611901063694
84,2025-05-14,12.4,12.42,12.23,12.35,13314005.0,164025625.0,1083337316.0,0.012289805588123948
85,2025-05-15,12.31,12.39,12.16,12.19,9886200.0,120957207.0,1083337316.0,0.009125689528080468
86,2025-05-16,12.18,12.35,12.14,12.14,8935600.0,109112100.0,1083337316.0,0.008248215830866847
87,2025-05-19,12.17,12.26,12.14,12.24,9020901.0,110152387.0,1083337316.0,0.00832695492601309
88,2025-05-20,12.24,12.27,12.15,12.24,8856527.0,108101107.0,1083337316.0,0.008175225637662794
89,2025-05-21,12.25,12.29,12.17,12.2,8129828.0,99234456.0,1083337316.0,0.007504429026794458
90,2025-05-22,12.2,12.23,12.05,12.07,8427500.0,102223338.0,1083337316.0,0.00777920217048999
91,2025-05-23,12.09,12.21,11.96,11.96,9580213.0,115805984.0,1083337316.0,0.008843241027986523
92,2025-05-26,11.93,12.07,11.93,12.04,6755705.0,81180654.0,1083337316.0,0.006236012459114812
93,2025-05-27,12.0,12.04,11.92,12.02,5994565.0,71771065.0,1083337316.0,0.005533424272814396
94,2025-05-28,12.02,12.12,11.99,12.07,7377261.0,89006611.0,1083337316.0,0.006809754349863086
95,2025-05-29,12.06,12.21,12.03,12.2,10231838.0,124443072.0,1083337316.0,0.009444738816695575
