,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2025-01-02,5.28,5.29,5.08,5.12,36263272.0,188367838.0,2789966299.0,0.01299774553298287
1,2025-01-03,5.12,5.17,5.03,5.04,35856125.0,182698332.0,2789966299.0,0.01285181294585953
2,2025-01-06,5.04,5.1,5.02,5.06,26008078.0,131289971.0,2789966299.0,0.00932200435873437
3,2025-01-07,5.06,5.09,4.98,5.05,24306750.0,122328325.0,2789966299.0,0.008712202010724002
4,2025-01-08,5.04,5.07,4.94,5.05,32560200.0,162878799.0,2789966299.0,0.011670463550642336
5,2025-01-09,5.03,5.11,5.0,5.04,30858250.0,155969487.0,2789966299.0,0.011060438260870907
6,2025-01-10,5.04,5.07,5.0,5.01,23718044.0,119489861.0,2789966299.0,0.008501193727143298
7,2025-01-13,4.95,5.02,4.93,5.0,23814825.0,118540666.0,2789966299.0,0.008535882676624404
8,2025-01-14,5.0,5.14,4.99,5.13,33114825.0,168553619.0,2789966299.0,0.011869256274482333
9,2025-01-15,5.14,5.14,5.06,5.1,22331641.0,113784543.0,2789966299.0,0.00800426908669265
10,2025-01-16,5.11,5.2,5.1,5.13,33578986.0,172914761.0,2789966299.0,0.012035624233896884
11,2025-01-17,5.11,5.2,5.09,5.17,26833831.0,138470394.0,2789966299.0,0.009617976751051787
12,2025-01-20,5.21,5.24,5.11,5.14,23522723.0,121566121.0,2789966299.0,0.00843118535461564
13,2025-01-21,5.18,5.18,5.08,5.12,18495385.0,94516766.0,2789966299.0,0.0066292503270126415
14,2025-01-22,5.11,5.14,5.07,5.09,15918378.0,81082201.0,2789966299.0,0.005705580746873387
15,2025-01-23,5.11,5.19,5.08,5.08,27064722.0,139074871.0,2789966299.0,0.00970073438152308
16,2025-01-24,5.09,5.16,5.07,5.15,25055028.0,128317223.0,2789966299.0,0.00898040525040765
17,2025-01-27,5.17,5.21,5.14,5.15,24556681.0,127098251.0,2789966299.0,0.008801784096389187
18,2025-02-05,5.19,5.2,5.12,5.14,21382691.0,110167610.0,2789966299.0,0.0076641395301671345
19,2025-02-06,5.13,5.19,5.12,5.19,23940489.0,123778842.0,2789966299.0,0.008580924080904105
20,2025-02-07,5.19,5.27,5.16,5.24,32827900.0,171356017.0,2789966299.0,0.011766414530443043
21,2025-02-10,5.27,5.38,5.25,5.26,39071296.0,207042106.0,2789966299.0,0.014004217905429259
22,2025-02-11,5.27,5.34,5.22,5.31,31999380.0,168815202.0,2789966299.0,0.011469450369873447
23,2025-02-12,5.29,5.4,5.28,5.36,33100811.0,177378446.0,2789966299.0,0.011864233274740356
24,2025-02-13,5.36,5.38,5.29,5.3,24885876.0,132313325.0,2789966299.0,0.008919776561071643
25,2025-02-14,5.29,5.35,5.28,5.31,23104086.0,122839862.0,2789966299.0,0.008281134438176237
26,2025-02-17,5.31,5.35,5.28,5.33,28459200.0,151377976.0,2789966299.0,0.010200553322167566
27,2025-02-18,5.34,5.37,5.26,5.28,30895073.0,164517507.0,2789966299.0,0.01107363662818208
28,2025-02-19,5.27,5.29,5.23,5.27,26944175.0,141782219.0,2789966299.0,0.009657527049576738
29,2025-02-20,5.27,5.27,5.16,5.2,32634601.0,169930320.0,2789966299.0,0.01169713089785247
30,2025-02-21,5.2,5.23,5.17,5.19,25223950.0,130929710.0,2789966299.0,0.009040951501471882
31,2025-02-24,5.18,5.27,5.17,5.2,27738870.0,144802025.0,2789966299.0,0.009942367407786383
32,2025-02-25,5.18,5.19,5.11,5.12,26057848.0,134182943.0,2789966299.0,0.00933984328389194
33,2025-02-26,5.13,5.21,5.13,5.2,33557663.0,173659913.0,2789966299.0,0.012027981489248806
34,2025-02-27,5.2,5.22,5.1,5.14,31392592.0,161434619.0,2789966299.0,0.011251961004422155
35,2025-02-28,5.11,5.17,5.09,5.1,27151893.0,139142184.0,2789966299.0,0.009731978844953066
36,2025-03-03,5.1,5.18,5.1,5.11,25615075.0,131491923.0,2789966299.0,0.009181141366897924
37,2025-03-04,5.11,5.13,5.06,5.1,23302733.0,118648367.0,2789966299.0,0.008352334939799214
38,2025-03-05,5.1,5.1,5.03,5.06,23329987.0,117940470.0,2789966299.0,0.00836210351657728
39,2025-03-06,5.07,5.08,5.03,5.07,26133388.0,132295175.0,2789966299.0,0.009366918879760992
40,2025-03-07,5.07,5.11,5.02,5.06,28140223.0,142560882.0,2789966299.0,0.010086223267315531
41,2025-03-10,5.04,5.11,5.04,5.09,21717150.0,110237142.0,2789966299.0,0.007784018755991432
42,2025-03-11,5.05,5.13,5.04,5.11,22085477.0,112408017.0,2789966299.0,0.00791603719654823
