,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2025-01-02,23.08,23.54,21.98,22.35,18732968.0,427128684.0,698526621.0,0.026817829753119745
1,2025-01-03,22.34,22.46,20.92,21.04,18500837.0,398340600.0,698526621.0,0.02648551457282256
2,2025-01-06,21.0,21.32,20.52,20.82,11662377.0,243484762.0,698526621.0,0.01669568009205479
3,2025-01-07,20.93,21.38,20.81,21.31,9880719.0,208354478.0,698526621.0,0.014145085817710016
4,2025-01-08,21.4,21.55,20.39,21.09,12618416.0,264999975.0,698526621.0,0.018064330865351516
5,2025-01-09,20.84,21.62,20.84,21.33,10614830.0,226537527.0,698526621.0,0.015196027869065279
6,2025-01-10,21.04,21.64,20.38,20.38,12540169.0,263073884.0,698526621.0,0.01795231365992564
7,2025-01-13,20.22,20.7,19.8,20.61,9866170.0,201080228.0,698526621.0,0.014124257692392228
8,2025-01-14,20.75,21.75,20.61,21.64,14668760.0,313327335.0,698526621.0,0.020999571897489643
9,2025-01-15,21.71,21.97,21.26,21.47,11171840.0,240686882.0,698526621.0,0.01599343484433931
10,2025-01-16,21.62,22.32,21.43,21.56,13908528.0,303431617.0,698526621.0,0.01991123542305197
11,2025-01-17,21.58,21.7,21.25,21.38,9562800.0,205410205.0,698526621.0,0.013689957852014347
12,2025-01-20,21.59,21.8,21.22,21.42,9136100.0,197062882.0,698526621.0,0.013079100674675647
13,2025-01-21,21.63,21.76,20.95,21.21,10198573.0,216083221.0,698526621.0,0.014600120730402342
14,2025-01-22,21.04,21.11,20.75,20.83,8045612.0,168174538.0,698526621.0,0.011517974774507556
15,2025-01-23,21.3,21.8,20.75,20.76,13551039.0,289445741.0,698526621.0,0.019399459652089623
16,2025-01-24,20.76,21.44,20.62,21.39,13414020.0,284713118.0,698526621.0,0.019203305352624492
17,2025-01-27,21.22,21.62,20.59,20.63,14457968.0,304092934.0,698526621.0,0.02069780530239806
18,2025-02-05,21.27,23.49,21.2,22.37,30255351.0,678427950.0,698526621.0,0.043313096581325566
19,2025-02-06,22.1,23.43,22.0,23.31,25785027.0,589318623.0,698526621.0,0.03691344928713891
20,2025-02-07,23.26,24.86,23.22,24.28,35473471.0,849528181.0,698526621.0,0.05078327716303313
21,2025-02-10,25.01,25.61,24.7,25.3,38068412.0,960904856.0,698526621.0,0.054498154909975866
22,2025-02-11,24.88,24.98,24.3,24.38,29166656.0,717049911.0,698526621.0,0.04175453751246511
23,2025-02-12,24.45,25.15,24.45,25.08,23280607.0,580045442.0,698526621.0,0.03332816001582279
24,2025-02-13,24.99,25.06,24.34,24.61,22348065.0,551614893.0,698526621.0,0.03199314718744269
25,2025-02-14,27.0,29.53,26.5,29.53,98863704.0,2779679898.0,698526621.0,0.1415317627529617
26,2025-02-17,30.8,32.17,28.5,28.83,116188875.0,3516276914.0,698526621.0,0.16633421190686445
27,2025-02-18,28.9,30.46,28.01,28.1,74653383.0,2183443179.0,698526621.0,0.10687263843019663
28,2025-02-19,27.54,29.53,26.96,28.93,65310618.0,1851251247.0,698526621.0,0.09349767931034943
29,2025-02-20,28.5,29.05,28.0,28.05,48894909.0,1384798379.0,698526621.0,0.06999720201071621
30,2025-02-21,28.7,30.45,27.69,29.86,78473318.0,2294135505.0,698526621.0,0.11234119880450483
31,2025-02-24,30.45,31.67,29.3,29.96,76902065.0,2348867701.0,698526621.0,0.11009181710198558
32,2025-02-25,29.35,31.64,29.03,30.94,79617857.0,2437689281.0,698526621.0,0.11397970328750005
33,2025-02-26,30.55,31.96,29.33,30.98,78623498.0,2403771012.0,698526621.0,0.11255619418977018
34,2025-02-27,30.5,30.95,29.02,29.6,50997974.0,1530431849.0,698526621.0,0.07300791761807457
35,2025-02-28,29.44,29.57,26.88,27.2,49315674.0,1375416332.0,698526621.0,0.07059956273305724
36,2025-03-03,27.31,27.55,26.22,26.4,30300311.0,814312881.0,698526621.0,0.04337746062794649
37,2025-03-04,26.0,26.89,25.96,26.77,22322394.0,593760815.0,698526621.0,0.03195639697746036
38,2025-03-05,26.6,27.3,26.38,26.86,21360400.0,572200399.0,698526621.0,0.03057922111747263
39,2025-03-06,27.2,28.38,27.1,28.0,39570606.0,1103571281.0,698526621.0,0.056648672806988126
40,2025-03-07,27.88,28.73,27.45,28.08,35734732.0,1002558599.0,698526621.0,0.05115729440467524
41,2025-03-10,27.75,27.85,26.88,27.11,22384785.0,608339416.0,698526621.0,0.032045714976408894
42,2025-03-11,26.65,27.77,26.5,27.55,20731695.0,565850103.0,698526621.0,0.02967917667950983
43,2025-03-12,27.88,29.06,27.86,28.2,39344919.0,1126568787.0,698526621.0,0.056325582758284025
44,2025-03-13,27.9,27.97,26.77,27.07,25387479.0,690613547.0,698526621.0,0.036344325666007794
45,2025-03-14,26.81,27.43,26.51,27.35,17507676.0,474466222.0,698526621.0,0.025063720513523565
46,2025-03-17,27.22,27.46,26.85,27.01,13638296.0,369359171.0,698526621.0,0.019524375435363686
47,2025-03-18,27.13,28.06,27.13,27.43,21374699.0,587972866.0,698526621.0,0.03059969134662371
48,2025-03-19,27.21,27.29,26.6,26.68,16963000.0,455356797.0,698526621.0,0.02428397070353028
49,2025-03-20,26.74,27.06,26.3,26.34,12067679.0,321703565.0,698526621.0,0.017275904220692542
50,2025-03-21,26.23,26.32,25.4,25.45,17265753.0,445232351.0,698526621.0,0.024717387256168722
51,2025-03-24,25.4,25.57,24.34,24.91,15441666.0,383467327.0,698526621.0,0.02210605227599479
52,2025-03-25,24.75,24.96,24.05,24.19,11235289.0,274659430.0,698526621.0,0.016084267459865357
53,2025-03-26,24.18,24.55,24.13,24.24,7498710.0,182717242.0,698526621.0,0.010735038257045897
54,2025-03-27,24.29,24.5,23.86,24.14,8033990.0,194443186.0,698526621.0,0.011501336897509594
55,2025-03-28,24.16,24.97,24.16,24.5,15097819.0,371623317.0,698526621.0,0.02161380618305741
56,2025-03-31,24.26,24.26,23.56,24.12,11025192.0,263536890.0,698526621.0,0.01578349581611722
57,2025-04-01,24.32,24.49,24.06,24.06,7830986.0,190276470.0,698526621.0,0.011210719483803323
58,2025-04-02,24.01,24.76,23.95,24.37,9205197.0,224841899.0,698526621.0,0.013178018880399978
59,2025-04-03,24.0,25.0,23.97,24.4,11864487.0,291507668.0,698526621.0,0.016985017669068906
60,2025-04-07,22.5,23.2,19.52,19.55,27769410.0,582770838.0,698526621.0,0.039754261563067904
61,2025-04-08,20.0,21.21,20.0,20.74,23575966.0,484936703.0,698526621.0,0.03375099143143465
62,2025-04-09,20.29,21.72,19.56,21.53,21438440.0,448714976.0,698526621.0,0.03069094198487247
63,2025-04-10,22.3,22.79,21.81,21.85,17649792.0,393560310.0,698526621.0,0.025267171600035554
64,2025-04-11,21.65,22.18,21.56,21.89,11592600.0,254122957.0,698526621.0,0.016595788408757008
65,2025-04-14,22.3,22.41,21.89,21.96,10198188.0,225668162.0,698526621.0,0.01459956957030561
66,2025-04-15,21.97,22.19,21.45,21.69,8602172.0,186198587.0,698526621.0,0.012314737536681513
67,2025-04-16,21.49,21.66,20.91,21.17,8779974.0,186563406.0,698526621.0,0.012569276153614195
68,2025-04-17,20.93,21.42,20.91,21.01,8454874.0,179452356.0,698526621.0,0.012103867978425978
69,2025-04-18,21.0,21.16,20.42,20.6,9938796.0,204887863.0,698526621.0,0.01422822796040582
70,2025-04-21,20.78,21.31,20.45,21.26,9240058.0,194425785.0,698526621.0,0.01322792535347053
71,2025-04-22,21.36,21.4,20.98,21.1,6825200.0,144041496.0,698526621.0,0.009770851668085532
72,2025-04-23,21.35,21.58,21.26,21.39,9885924.0,212128880.0,698526621.0,0.014152537215900896
73,2025-04-24,21.38,21.4,20.76,20.81,8815817.0,184911215.0,698526621.0,0.012620588442827579
74,2025-04-25,20.84,21.88,20.84,21.5,16067784.0,345428743.0,698526621.0,0.023002393204424487
75,2025-04-28,21.41,21.75,21.2,21.29,8476614.0,181213866.0,698526621.0,0.012134990629082982
76,2025-04-29,21.12,21.8,20.9,21.65,10052277.0,216670184.0,698526621.0,0.014390685619982978
77,2025-04-30,21.72,22.4,21.71,22.2,11761789.0,261072263.0,698526621.0,0.016837996786954235
78,2025-05-06,22.5,23.1,22.33,23.03,14039442.0,319968075.0,698526621.0,0.020098649898126073
79,2025-05-07,23.44,23.62,22.55,22.83,14652834.0,336502125.0,698526621.0,0.02097677248008562
80,2025-05-08,22.8,23.08,22.71,23.04,9406733.0,215854739.0,698526621.0,0.013466534727815335
81,2025-05-09,22.92,22.92,22.41,22.42,9265648.0,209039618.0,698526621.0,0.01326455960509485
82,2025-05-12,22.6,22.93,22.45,22.86,9053092.0,206009256.0,698526621.0,0.012960267694650968
83,2025-05-13,23.25,23.26,22.37,22.39,10442305.0,236208582.0,698526621.0,0.014949043724419488
84,2025-05-14,22.45,22.87,22.32,22.58,9628393.0,217166550.0,698526621.0,0.013783859785066088
85,2025-05-15,22.52,22.53,21.9,21.92,7621743.0,168494253.0,698526621.0,0.010911170413360666
86,2025-05-16,21.8,22.03,21.77,21.83,5266529.0,115317971.0,698526621.0,0.007539482163844404
87,2025-05-19,21.85,22.06,21.43,22.05,7651974.0,166570190.0,698526621.0,0.01095444864942377
88,2025-05-20,22.0,22.05,21.73,22.04,6058600.0,132862967.0,698526621.0,0.008673398862489452
89,2025-05-21,21.99,21.99,21.55,21.65,7211493.0,156516816.0,698526621.0,0.01032386280379141
90,2025-05-22,21.62,21.87,21.34,21.55,5370149.0,116223052.0,698526621.0,0.007687822967021897
91,2025-05-23,21.55,21.84,21.04,21.06,8620756.0,184760822.0,698526621.0,0.012341342106129983
92,2025-05-26,21.34,22.18,21.31,21.73,11633322.0,252721964.0,698526621.0,0.016654085399559884
93,2025-05-27,21.65,21.78,21.32,21.65,6173131.0,133095476.0,698526621.0,0.008837359685966786
94,2025-05-28,21.6,21.82,21.11,21.14,6992800.0,149272294.0,698526621.0,0.01001078525824716
95,2025-05-29,21.15,22.02,21.15,21.99,13202976.0,287342233.0,698526621.0,0.018901177998196864
