,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2024-10-22,18.28,20.15,18.11,19.31,77014053.0,1473386656.0,616383477.0,0.12494503158137057
1,2024-10-23,19.13,19.19,18.45,18.6,48291643.0,905033904.0,616383477.0,0.078346751335776
2,2024-10-24,18.4,18.77,18.25,18.44,32315050.0,596643146.0,616383477.0,0.052426859586309126
3,2024-10-25,18.4,18.55,17.9,18.08,44535087.0,807961039.0,616383477.0,0.07225224014238137
4,2024-10-28,17.9,19.12,17.9,19.08,51692253.0,957422668.0,616383477.0,0.08386378760766165
5,2024-10-29,18.08,18.35,17.68,18.03,72052774.0,1299063219.0,616383477.0,0.11689601796383
6,2024-10-30,17.8,17.96,17.04,17.31,57157936.0,1001770629.0,616383477.0,0.0927311294556327
7,2024-10-31,17.4,17.64,17.16,17.33,39567987.0,687984641.0,616383477.0,0.06419378272853994
8,2024-11-01,17.11,17.57,16.89,16.91,35747783.0,614680546.0,616383477.0,0.05799601114226493
9,2024-11-04,17.1,17.84,17.1,17.84,46858263.0,827168657.0,616383477.0,0.07602128341931527
10,2024-11-05,17.9,18.35,17.71,18.18,53707732.0,972985942.0,616383477.0,0.08713363353184109
11,2024-11-06,18.18,18.53,17.88,18.0,46348087.0,842103510.0,616383477.0,0.07519359088855006
12,2024-11-07,17.9,18.35,17.82,18.32,38032093.0,690639566.0,616383477.0,0.061701999516771605
13,2024-11-08,18.5,18.73,18.08,18.35,51631518.0,949547541.0,616383477.0,0.08376525316884832
14,2024-11-11,18.2,18.5,17.93,18.43,45961140.0,841313062.0,616383477.0,0.07456582097835825
15,2024-11-12,18.32,18.84,18.11,18.3,58189483.0,1072050786.0,616383477.0,0.09440467691186992
16,2024-11-13,18.24,18.27,17.48,17.88,42298845.0,752368660.0,616383477.0,0.06862423568826456
17,2024-11-14,17.69,17.83,16.78,16.88,40525077.0,698089730.0,616383477.0,0.06574653363071899
18,2024-11-15,16.72,17.03,16.23,16.26,31509402.0,524770540.0,616383477.0,0.0511198031351512
19,2024-11-18,16.26,16.4,15.35,15.5,34367195.0,538911690.0,616383477.0,0.055756191206274015
20,2024-11-19,15.66,16.18,15.58,16.18,26217138.0,415080172.0,616383477.0,0.042533810490186126
21,2024-11-20,16.21,16.7,16.17,16.68,27978224.0,459199967.0,616383477.0,0.04539093769380843
22,2024-11-21,16.56,16.85,16.3,16.53,22129642.0,365587515.0,616383477.0,0.03590239327586648
23,2024-11-22,16.41,16.67,15.82,15.83,24012826.0,390764603.0,616383477.0,0.03895760820337499
24,2024-11-25,15.97,16.0,15.51,15.82,16100420.0,253248210.0,616383477.0,0.0261207845453002
25,2024-11-26,15.72,16.13,15.53,15.57,17552136.0,277616312.0,616383477.0,0.028476000176753603
26,2024-11-27,15.52,16.13,15.19,16.03,23412298.0,366746168.0,616383477.0,0.03798333160056463
27,2024-11-28,15.97,16.01,15.57,15.58,18888098.0,297542882.0,616383477.0,0.0306434203783824
28,2024-11-29,15.51,16.03,15.48,15.84,19947803.0,315432230.0,616383477.0,0.03236265043490126
29,2024-12-02,16.1,17.38,16.1,16.97,54327254.0,916324213.0,616383477.0,0.08813872536690337
30,2024-12-03,16.9,17.46,16.9,17.21,38778362.0,667213475.0,616383477.0,0.06291272145830087
31,2024-12-04,17.35,17.6,16.73,16.9,32068619.0,546177285.0,616383477.0,0.052027058149061965
32,2024-12-05,16.95,17.79,16.89,17.63,42668037.0,749351863.0,616383477.0,0.06922320047849044
33,2024-12-06,17.72,17.9,17.35,17.77,36542523.0,644437896.0,616383477.0,0.05928537081794618
34,2024-12-09,18.0,18.2,17.38,17.52,29359457.0,520467610.0,616383477.0,0.047631804056292054
35,2024-12-10,17.98,18.17,17.49,17.52,37233826.0,663029365.0,616383477.0,0.0604069177538969
36,2024-12-11,17.52,17.86,17.12,17.5,30478420.0,533024588.0,616383477.0,0.04944717231607427
37,2024-12-12,17.58,17.9,17.43,17.66,26301687.0,465160392.0,616383477.0,0.042670979968530205
38,2024-12-13,17.5,17.54,16.86,16.97,31716419.0,542823876.0,616383477.0,0.05145566061304398
39,2024-12-16,16.73,16.9,16.4,16.51,19303376.0,320124232.0,616383477.0,0.03131715355828722
40,2024-12-17,16.48,16.71,16.2,16.23,15020071.0,246766540.0,616383477.0,0.024368062351548078
41,2024-12-18,16.22,16.52,16.13,16.28,12298877.0,201038221.0,616383477.0,0.019953287943180863
42,2024-12-19,16.1,16.49,15.97,16.36,13240024.0,215400270.0,616383477.0,0.021480173453773486
43,2024-12-20,16.36,16.83,16.23,16.62,20262375.0,335748066.0,616383477.0,0.03287300155841134
44,2024-12-23,16.62,16.67,16.0,16.03,14736097.0,239350814.0,616383477.0,0.023907352402958718
45,2024-12-24,16.1,16.52,16.04,16.49,17943941.0,291955667.0,616383477.0,0.029111651544157145
46,2024-12-25,16.58,16.73,16.04,16.13,18475646.0,301695680.0,616383477.0,0.029974272006645628
47,2024-12-26,16.15,16.73,16.01,16.62,20976957.0,345770131.0,616383477.0,0.034032315567732195
48,2024-12-27,16.62,17.17,16.36,17.06,32395139.0,546772505.0,616383477.0,0.0525567933093703
49,2024-12-30,16.95,17.19,16.66,16.85,19024529.0,322194593.0,616383477.0,0.030864761483539897
50,2024-12-31,16.81,16.86,16.13,16.17,20746584.0,339855003.0,616383477.0,0.03365856609423682
51,2025-01-02,16.1,16.3,15.45,15.65,17320969.0,276001482.0,616383477.0,0.02810096254413387
52,2025-01-03,15.69,15.86,15.37,15.41,13863151.0,215788209.0,616383477.0,0.022491113920628344
53,2025-01-06,15.42,15.42,14.92,15.24,16990087.0,257099491.0,616383477.0,0.027564150620474858
54,2025-01-07,15.24,15.42,15.13,15.38,11245068.0,172099768.0,616383477.0,0.018243623360462015
55,2025-01-08,15.25,15.53,14.93,15.36,16852978.0,256243895.0,616383477.0,0.027341709550725027
56,2025-01-09,15.28,15.75,15.18,15.55,15018231.0,233693503.0,616383477.0,0.024365077196902212
