,date,code,close,tradeStatus
0,2024-10-22,sh.688041,128.1100,1
1,2024-10-23,sh.688041,125.0200,1
2,2024-10-24,sh.688041,123.8000,1
3,2024-10-25,sh.688041,122.0000,1
4,2024-10-28,sh.688041,122.5700,1
5,2024-10-29,sh.688041,126.5300,1
6,2024-10-30,sh.688041,125.1900,1
7,2024-10-31,sh.688041,128.4200,1
8,2024-11-01,sh.688041,123.8800,1
9,2024-11-04,sh.688041,124.4500,1
10,2024-11-05,sh.688041,129.2800,1
11,2024-11-06,sh.688041,133.1900,1
12,2024-11-07,sh.688041,141.7500,1
13,2024-11-08,sh.688041,136.9900,1
14,2024-11-11,sh.688041,139.0500,1
15,2024-11-12,sh.688041,129.4100,1
16,2024-11-13,sh.688041,131.5100,1
17,2024-11-14,sh.688041,126.7000,1
18,2024-11-15,sh.688041,121.9000,1
19,2024-11-18,sh.688041,123.1100,1
20,2024-11-19,sh.688041,127.2000,1
21,2024-11-20,sh.688041,126.5400,1
22,2024-11-21,sh.688041,128.5000,1
23,2024-11-22,sh.688041,123.9000,1
24,2024-11-25,sh.688041,118.2600,1
25,2024-11-26,sh.688041,118.1000,1
26,2024-11-27,sh.688041,123.2000,1
27,2024-11-28,sh.688041,126.0000,1
28,2024-11-29,sh.688041,125.8100,1
29,2024-12-02,sh.688041,126.8900,1
30,2024-12-03,sh.688041,125.3700,1
31,2024-12-04,sh.688041,128.8900,1
32,2024-12-05,sh.688041,128.0200,1
33,2024-12-06,sh.688041,129.8100,1
34,2024-12-09,sh.688041,128.9900,1
35,2024-12-10,sh.688041,130.3000,1
36,2024-12-11,sh.688041,124.3800,1
37,2024-12-12,sh.688041,126.8000,1
38,2024-12-13,sh.688041,123.8100,1
39,2024-12-16,sh.688041,123.4200,1
40,2024-12-17,sh.688041,121.8100,1
41,2024-12-18,sh.688041,121.2000,1
42,2024-12-19,sh.688041,128.7800,1
43,2024-12-20,sh.688041,131.0600,1
44,2024-12-23,sh.688041,136.7000,1
45,2024-12-24,sh.688041,140.7500,1
46,2024-12-25,sh.688041,156.6000,1
47,2024-12-26,sh.688041,159.1800,1
48,2024-12-27,sh.688041,155.0500,1
49,2024-12-30,sh.688041,154.0000,1
50,2024-12-31,sh.688041,149.7900,1
51,2025-01-02,sh.688041,139.0800,1
52,2025-01-03,sh.688041,135.6100,1
53,2025-01-06,sh.688041,134.5700,1
54,2025-01-07,sh.688041,147.6000,1
55,2025-01-08,sh.688041,149.8900,1
56,2025-01-09,sh.688041,148.2000,1
57,2025-01-10,sh.688041,146.7000,1
58,2025-01-13,sh.688041,143.4000,1
59,2025-01-14,sh.688041,144.0500,1
60,2025-01-15,sh.688041,147.2000,1
61,2025-01-16,sh.688041,132.8100,1
62,2025-01-17,sh.688041,131.7800,1
63,2025-01-20,sh.688041,133.9000,1
64,2025-01-21,sh.688041,133.0300,1
65,2025-01-22,sh.688041,132.4700,1
66,2025-01-23,sh.688041,130.5400,1
67,2025-01-24,sh.688041,131.0000,1
68,2025-01-27,sh.688041,128.0000,1
69,2025-02-05,sh.688041,139.1900,1
70,2025-02-06,sh.688041,140.8100,1
71,2025-02-07,sh.688041,139.7000,1
72,2025-02-10,sh.688041,142.3000,1
73,2025-02-11,sh.688041,140.0000,1
74,2025-02-12,sh.688041,141.0800,1
75,2025-02-13,sh.688041,135.0500,1
