,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2024-10-22,32.8,36.1,32.7,35.5,182413828.0,6420784135.0,2184009791.0,0.0835224405823188
1,2024-10-23,35.65,37.16,34.7,34.83,210345574.0,7513032906.0,2184009791.0,0.09631164423658026
2,2024-10-24,34.71,35.59,34.17,34.63,113105123.0,3914213580.0,2184009791.0,0.05178782781381771
3,2024-10-25,34.6,34.8,33.26,34.01,134892924.0,4567502542.0,2184009791.0,0.061763882449554455
4,2024-10-28,33.94,35.1,33.4,34.55,121144615.0,4172068986.0,2184009791.0,0.05546889739195313
5,2024-10-29,34.61,35.49,34.01,34.64,124889368.0,4352168912.0,2184009791.0,0.05718352019970409
6,2024-10-30,34.7,37.64,34.43,37.23,174397944.0,6326947810.0,2184009791.0,0.0798521804795334
7,2024-10-31,38.0,40.95,37.28,40.95,196391330.0,7788816024.0,2184009791.0,0.08992236701927862
8,2024-11-01,40.95,40.95,36.94,37.6,213814471.0,8204348059.0,2184009791.0,0.09789995991826576
9,2024-11-04,37.2,40.1,37.2,39.1,201168282.0,7805953798.0,2184009791.0,0.09210960629800582
10,2024-11-05,39.1,42.22,38.7,42.02,179535603.0,7350499249.0,2184009791.0,0.08220457790063085
11,2024-11-06,42.2,42.67,40.3,41.22,172205724.0,7101588274.0,2184009791.0,0.07884842124318114
12,2024-11-07,40.42,41.34,39.04,41.05,121825183.0,4915351742.0,2184009791.0,0.055780511379584743
13,2024-11-08,41.84,43.5,41.56,41.98,130077086.0,5531740152.0,2184009791.0,0.05955883830559256
14,2024-11-11,42.6,46.12,41.68,45.9,156166817.0,6993991073.0,2184009791.0,0.07150463227937058
15,2024-11-12,46.5,47.28,44.99,46.0,139256245.0,6370554218.0,2184009791.0,0.0637617310938145
16,2024-11-13,46.15,46.15,41.71,44.32,184281434.0,8005410947.0,2184009791.0,0.08437756770111476
17,2024-11-14,43.0,43.49,40.68,40.7,157694703.0,6568503286.0,2184009791.0,0.07220421064495126
18,2024-11-15,40.71,43.13,40.13,40.2,165957775.0,6878100510.0,2184009791.0,0.07598765155902179
19,2024-11-18,41.0,42.6,40.32,41.35,181353582.0,7508404875.0,2184009791.0,0.08303698213594685
20,2024-11-19,41.35,41.44,37.44,39.6,194908735.0,7643221164.0,2184009791.0,0.08924352619809295
21,2024-11-20,39.68,40.5,38.83,40.3,102034969.0,4068718444.0,2184009791.0,0.046719098705725534
22,2024-11-21,40.47,42.15,40.32,41.22,123011008.0,5105628815.0,2184009791.0,0.05632346911030858
23,2024-11-22,41.2,41.2,38.76,38.85,116801199.0,4620486086.0,2184009791.0,0.05348016271782364
24,2024-11-25,38.85,39.02,36.0,38.91,133343590.0,4982179617.0,2184009791.0,0.061054483615179
25,2024-11-26,38.99,39.2,36.86,37.19,99949132.0,3806060356.0,2184009791.0,0.045764049415838906
26,2024-11-27,36.8,36.8,34.0,34.89,192525841.0,6683684154.0,2184009791.0,0.08815246240807718
27,2024-11-28,34.56,35.13,33.2,33.7,181823059.0,6140013343.0,2184009791.0,0.08325194316860093
28,2024-11-29,34.1,36.08,34.04,35.11,187981334.0,6587656308.0,2184009791.0,0.08607165351302219
29,2024-12-02,34.98,36.55,34.41,36.16,140209513.0,5014608518.0,2184009791.0,0.06419820715904474
30,2024-12-03,36.16,36.3,34.71,34.85,104352864.0,3679285633.0,2184009791.0,0.04778040118227657
