,date,code,close,tradeStatus
0,2025-01-02,sz.300433,21.0200,1
1,2025-01-03,sz.300433,20.6600,1
2,2025-01-06,sz.300433,20.5000,1
3,2025-01-07,sz.300433,21.9500,1
4,2025-01-08,sz.300433,21.5800,1
5,2025-01-09,sz.300433,22.1400,1
6,2025-01-10,sz.300433,22.9400,1
7,2025-01-13,sz.300433,22.3500,1
8,2025-01-14,sz.300433,26.6000,1
9,2025-01-15,sz.300433,23.7900,1
10,2025-01-16,sz.300433,23.6900,1
11,2025-01-17,sz.300433,23.5000,1
12,2025-01-20,sz.300433,24.5400,1
13,2025-01-21,sz.300433,25.4500,1
14,2025-01-22,sz.300433,25.1400,1
15,2025-01-23,sz.300433,24.5200,1
16,2025-01-24,sz.300433,26.5100,1
17,2025-01-27,sz.300433,26.0100,1
18,2025-02-05,sz.300433,25.6900,1
19,2025-02-06,sz.300433,27.1300,1
20,2025-02-07,sz.300433,27.4800,1
21,2025-02-10,sz.300433,27.6600,1
22,2025-02-11,sz.300433,28.2900,1
23,2025-02-12,sz.300433,29.1500,1
24,2025-02-13,sz.300433,28.2600,1
25,2025-02-14,sz.300433,28.0800,1
26,2025-02-17,sz.300433,28.3800,1
27,2025-02-18,sz.300433,27.6500,1
28,2025-02-19,sz.300433,28.9300,1
29,2025-02-20,sz.300433,29.0800,1
30,2025-02-21,sz.300433,28.9600,1
31,2025-02-24,sz.300433,29.8800,1
32,2025-02-25,sz.300433,29.5200,1
33,2025-02-26,sz.300433,29.2500,1
34,2025-02-27,sz.300433,28.7200,1
35,2025-02-28,sz.300433,26.8100,1
36,2025-03-03,sz.300433,26.9400,1
37,2025-03-04,sz.300433,27.7300,1
38,2025-03-05,sz.300433,28.0200,1
39,2025-03-06,sz.300433,28.5600,1
40,2025-03-07,sz.300433,29.0200,1
41,2025-03-10,sz.300433,29.4300,1
42,2025-03-11,sz.300433,28.6200,1
43,2025-03-12,sz.300433,28.0700,1
44,2025-03-13,sz.300433,25.7800,1
45,2025-03-14,sz.300433,26.4300,1
46,2025-03-17,sz.300433,26.4300,1
47,2025-03-18,sz.300433,26.1400,1
48,2025-03-19,sz.300433,25.8900,1
49,2025-03-20,sz.300433,26.1400,1
50,2025-03-21,sz.300433,25.1400,1
51,2025-03-24,sz.300433,25.9700,1
52,2025-03-25,sz.300433,25.9200,1
53,2025-03-26,sz.300433,26.2800,1
54,2025-03-27,sz.300433,25.8600,1
55,2025-03-28,sz.300433,25.6100,1
56,2025-03-31,sz.300433,25.3300,1
57,2025-04-01,sz.300433,24.6400,1
58,2025-04-02,sz.300433,25.2800,1
59,2025-04-03,sz.300433,22.5800,1
60,2025-04-07,sz.300433,18.0600,1
61,2025-04-08,sz.300433,17.8800,1
62,2025-04-09,sz.300433,17.4900,1
63,2025-04-10,sz.300433,19.0400,1
64,2025-04-11,sz.300433,20.1600,1
65,2025-04-14,sz.300433,20.0000,1
66,2025-04-15,sz.300433,19.5600,1
67,2025-04-16,sz.300433,18.9200,1
68,2025-04-17,sz.300433,19.0300,1
69,2025-04-18,sz.300433,19.8700,1
70,2025-04-21,sz.300433,20.2700,1
71,2025-04-22,sz.300433,19.5700,1
72,2025-04-23,sz.300433,20.5800,1
73,2025-04-24,sz.300433,20.3500,1
74,2025-04-25,sz.300433,20.8800,1
75,2025-04-28,sz.300433,20.5800,1
76,2025-04-29,sz.300433,20.3200,1
77,2025-04-30,sz.300433,20.8100,1
78,2025-05-06,sz.300433,21.5000,1
79,2025-05-07,sz.300433,21.1500,1
80,2025-05-08,sz.300433,21.5400,1
81,2025-05-09,sz.300433,20.9700,1
82,2025-05-12,sz.300433,22.9900,1
83,2025-05-13,sz.300433,22.5500,1
84,2025-05-14,sz.300433,22.2400,1
85,2025-05-15,sz.300433,21.6600,1
86,2025-05-16,sz.300433,21.9300,1
87,2025-05-19,sz.300433,21.4800,1
88,2025-05-20,sz.300433,21.5700,1
89,2025-05-21,sz.300433,21.3800,1
90,2025-05-22,sz.300433,21.1500,1
91,2025-05-23,sz.300433,20.9700,1
92,2025-05-26,sz.300433,20.9900,1
93,2025-05-27,sz.300433,20.5200,1
94,2025-05-28,sz.300433,20.6500,1
95,2025-05-29,sz.300433,20.9900,1
