,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2024-10-22,10.3,10.48,10.21,10.37,93917771.0,984525631.0,11747235425.0,0.007994882847084848
1,2024-10-23,10.36,10.95,10.35,10.53,130508939.0,1415894705.0,11747235425.0,0.011109757681561064
2,2024-10-24,10.38,10.47,10.13,10.23,69137104.0,719920423.0,11747235425.0,0.0058853935839972326
3,2024-10-25,10.15,10.46,10.15,10.33,55346669.0,579238987.0,11747235425.0,0.004711463335638394
4,2024-10-28,10.21,10.54,9.96,10.34,78561904.0,818959825.0,11747235425.0,0.0066876929896891035
5,2024-10-29,10.25,10.5,10.05,10.14,66379556.0,687766245.0,11747235425.0,0.005650653417461411
6,2024-10-30,10.02,10.34,10.02,10.12,48795538.0,505000623.0,11747235425.0,0.0041537890605440045
7,2024-10-31,10.04,10.31,9.9,10.13,75652580.0,777154280.0,11747235425.0,0.006440032676879803
8,2024-11-01,10.11,11.14,10.11,10.88,265897594.0,2930898662.0,11747235425.0,0.02263490807668052
9,2024-11-04,10.6,10.76,10.44,10.74,147651776.0,1592580802.0,11747235425.0,0.012569065883005406
10,2024-11-05,10.69,11.43,10.64,11.37,198275705.0,2207302881.0,11747235425.0,0.016878499308700116
11,2024-11-06,11.2,11.62,11.1,11.37,152552654.0,1751172017.0,11747235425.0,0.012986260041689766
12,2024-11-07,11.43,12.1,11.28,11.78,171826670.0,2037789101.0,11747235425.0,0.014626987864253175
13,2024-11-08,11.83,11.83,11.35,11.4,138042730.0,1615298896.0,11747235425.0,0.011751082276449738
14,2024-11-11,11.22,11.39,11.0,11.21,109223447.0,1231631135.0,11747235425.0,0.009297800124747223
15,2024-11-12,11.21,11.32,10.91,10.96,83033466.0,935763841.0,11747235425.0,0.007068341017776104
16,2024-11-13,10.83,11.38,10.8,11.06,86597252.0,977763691.0,11747235425.0,0.007371713332288137
17,2024-11-14,11.0,11.13,10.84,10.85,61446569.0,684719855.0,11747235425.0,0.005230725934821384
18,2024-11-15,10.82,11.1,10.75,10.78,78669168.0,871875299.0,11747235425.0,0.006696823989121679
19,2024-11-18,11.31,11.81,11.09,11.34,216799979.0,2523576852.0,11747235425.0,0.018455404285046922
20,2024-11-19,11.01,11.08,10.59,10.9,139127554.0,1528222467.0,11747235425.0,0.011843429450976547
21,2024-11-20,10.84,10.91,10.7,10.81,61051566.0,667555923.0,11747235425.0,0.00519710074679124
22,2024-11-21,10.77,10.84,10.66,10.73,47340252.0,514713812.0,11747235425.0,0.004029905785258407
23,2024-11-22,10.71,10.84,10.21,10.24,87130687.0,930618131.0,11747235425.0,0.007417122739753043
24,2024-11-25,10.26,10.45,10.1,10.29,56907430.0,593219174.0,11747235425.0,0.004844325319205901
25,2024-11-26,10.28,10.31,10.17,10.19,28565614.0,296376014.0,11747235425.0,0.0024316882199541005
26,2024-11-27,10.21,10.3,10.02,10.3,37877477.0,390918905.0,11747235425.0,0.0032243737040794002
27,2024-11-28,10.32,10.5,10.26,10.37,47058217.0,494460466.0,11747235425.0,0.004005897157713599
28,2024-11-29,10.33,10.54,10.3,10.42,44733400.0,472778451.0,11747235425.0,0.003807993828471349
29,2024-12-02,10.34,10.57,10.33,10.48,54011888.0,572421017.0,11747235425.0,0.004597838218603676
30,2024-12-03,10.47,10.91,10.38,10.83,107309610.0,1166708994.0,11747235425.0,0.009134882048216037
31,2024-12-04,10.74,10.9,10.66,10.74,49270523.0,537907271.0,11747235425.0,0.0041942228292406935
32,2024-12-05,10.73,10.89,10.65,10.72,41522095.0,452829515.0,11747235425.0,0.0035346269567079866
33,2024-12-06,10.73,10.89,10.73,10.8,51428320.0,563333668.0,11747235425.0,0.004377908345188374
34,2024-12-09,10.76,10.77,10.48,10.54,61695439.0,663876878.0,11747235425.0,0.005251911344919692
35,2024-12-10,10.84,10.93,10.6,10.65,82417359.0,900435285.0,11747235425.0,0.00701589403959698
36,2024-12-11,10.61,10.69,10.57,10.66,33462970.0,361034948.0,11747235425.0,0.002848582563416192
37,2024-12-12,10.67,10.72,10.52,10.72,47012334.0,507483926.0,11747235425.0,0.004001991302562151
38,2024-12-13,10.66,10.66,10.4,10.4,47028438.0,500800350.0,11747235425.0,0.004003362178297367
39,2024-12-16,10.37,10.45,10.28,10.33,25588701.0,268585808.0,11747235425.0,0.002178274298099376
40,2024-12-17,10.34,10.46,10.29,10.34,27378309.0,287792994.0,11747235425.0,0.0023306172056222325
41,2024-12-18,10.67,11.0,10.57,10.61,94656317.0,1032389437.0,11747235425.0,0.008057752617995226
42,2024-12-19,10.42,10.61,10.4,10.56,52267422.0,557037441.0,11747235425.0,0.004449338087561142
43,2024-12-20,10.5,10.56,10.34,10.35,45876496.0,484795433.0,11747235425.0,0.0039053014892650798
44,2024-12-23,10.34,10.62,10.32,10.5,57854582.0,618571191.0,11747235425.0,0.004924952970370899
45,2024-12-24,10.54,10.71,10.45,10.64,46472726.0,500589022.0,11747235425.0,0.003956056409757362
46,2024-12-25,10.65,10.82,10.49,10.67,49483001.0,536513194.0,11747235425.0,0.0042123103189617055
47,2024-12-26,10.59,10.64,10.42,10.47,45043044.0,479334010.0,11747235425.0,0.0038343527111188375
48,2024-12-27,10.47,10.53,10.41,10.52,35507888.0,377583775.0,11747235425.0,0.0030226590951291845
49,2024-12-30,10.53,10.62,10.46,10.57,32563911.0,348273229.0,11747235425.0,0.0027720488967726636
50,2024-12-31,10.57,10.64,10.26,10.3,48087465.0,508734131.0,11747235425.0,0.004093513346779632
51,2025-01-02,10.3,10.33,9.7,9.79,65199070.0,658991338.0,11747235425.0,0.005550162880131433
52,2025-01-03,9.79,9.9,9.65,9.67,37070636.0,367834659.0,11747235425.0,0.0031556902248768884
53,2025-01-06,9.67,9.69,9.42,9.64,29896501.0,290171612.0,11747235425.0,0.002544981854741368
54,2025-01-07,9.63,9.67,9.45,9.65,26528139.0,257361679.0,11747235425.0,0.002258245284123945
55,2025-01-08,9.65,9.65,9.37,9.58,32865297.0,317543060.0,11747235425.0,0.0027977048055117188
56,2025-01-09,9.53,9.56,9.42,9.43,24710290.0,237497125.0,11747235425.0,0.0021034983216061663
57,2025-01-10,9.41,9.49,9.27,9.28,29723200.0,282470997.0,11747235425.0,0.0025302293624544434
58,2025-01-13,9.24,9.35,9.13,9.25,24904610.0,232948161.0,11747235425.0,0.002120040085942178
59,2025-01-14,9.29,9.48,9.27,9.47,37150059.0,354406965.0,11747235425.0,0.003162451219879251
60,2025-01-15,9.47,9.47,9.35,9.38,29220216.0,278347838.0,11747235425.0,0.0024874121393544816
61,2025-01-16,9.4,9.53,9.39,9.45,28653164.0,275021531.0,11747235425.0,0.002439141037304954
62,2025-01-17,9.44,9.45,9.33,9.39,30198000.0,288001796.0,11747235425.0,0.002570647382764954
63,2025-01-20,9.45,9.52,9.41,9.44,27415600.0,263191567.0,11747235425.0,0.002333791654643714
64,2025-01-21,9.47,9.47,9.31,9.34,27982402.0,265816160.0,11747235425.0,0.0023820414750902975
65,2025-01-22,9.36,9.36,9.18,9.27,28461581.0,263142452.0,11747235425.0,0.0024228322639579685
66,2025-01-23,9.35,9.51,9.34,9.35,33890491.0,318927686.0,11747235425.0,0.0028849758921044182
67,2025-01-24,9.31,9.39,9.27,9.36,29833834.0,278543515.0,11747235425.0,0.002539647237894698
68,2025-01-27,9.37,9.46,9.34,9.42,31042000.0,291948594.0,11747235425.0,0.0026424940743025927
69,2025-02-05,9.43,9.43,9.2,9.28,27896200.0,258343586.0,11747235425.0,0.002374703408142516
70,2025-02-06,9.31,9.37,9.2,9.35,29455610.0,273700084.0,11747235425.0,0.002507450385927717
71,2025-02-07,9.35,9.57,9.27,9.53,46354363.0,438533381.0,11747235425.0,0.003945980592280502
72,2025-02-10,9.53,9.67,9.5,9.58,38592408.0,370223747.0,11747235425.0,0.0032852332147757226
73,2025-02-11,9.59,9.6,9.46,9.48,26958684.0,255924973.0,11747235425.0,0.0022948960350813773
74,2025-02-12,9.45,9.52,9.4,9.52,28319623.0,267783400.0,11747235425.0,0.002410747888795291
75,2025-02-13,9.53,9.66,9.5,9.55,51741003.0,495619550.0,11747235425.0,0.004404525927001246
