,date,code,close,tradeStatus
0,2025-01-02,sh.600171,36.9900,1
1,2025-01-03,sh.600171,35.1100,1
2,2025-01-06,sh.600171,33.6500,1
3,2025-01-07,sh.600171,35.0200,1
4,2025-01-08,sh.600171,34.6500,1
5,2025-01-09,sh.600171,35.3800,1
6,2025-01-10,sh.600171,34.7300,1
7,2025-01-13,sh.600171,34.0700,1
8,2025-01-14,sh.600171,36.4000,1
9,2025-01-15,sh.600171,36.8200,1
10,2025-01-16,sh.600171,36.9300,1
11,2025-01-17,sh.600171,37.5200,1
12,2025-01-20,sh.600171,37.1800,1
13,2025-01-21,sh.600171,37.2300,1
14,2025-01-22,sh.600171,38.0300,1
15,2025-01-23,sh.600171,37.5400,1
16,2025-01-24,sh.600171,37.7000,1
17,2025-01-27,sh.600171,36.0900,1
18,2025-02-05,sh.600171,37.0000,1
19,2025-02-06,sh.600171,38.0900,1
20,2025-02-07,sh.600171,38.6800,1
21,2025-02-10,sh.600171,38.8700,1
22,2025-02-11,sh.600171,37.9700,1
23,2025-02-12,sh.600171,40.6500,1
24,2025-02-13,sh.600171,39.3500,1
25,2025-02-14,sh.600171,38.9000,1
26,2025-02-17,sh.600171,39.3500,1
27,2025-02-18,sh.600171,37.3200,1
28,2025-02-19,sh.600171,39.1900,1
29,2025-02-20,sh.600171,38.6900,1
30,2025-02-21,sh.600171,40.0000,1
31,2025-02-24,sh.600171,39.7800,1
32,2025-02-25,sh.600171,39.7000,1
33,2025-02-26,sh.600171,39.6800,1
34,2025-02-27,sh.600171,38.5500,1
35,2025-02-28,sh.600171,36.3300,1
36,2025-03-03,sh.600171,36.1100,1
37,2025-03-04,sh.600171,37.0800,1
38,2025-03-05,sh.600171,36.9400,1
39,2025-03-06,sh.600171,37.5500,1
40,2025-03-07,sh.600171,36.9100,1
41,2025-03-10,sh.600171,36.9600,1
42,2025-03-11,sh.600171,36.6200,1
43,2025-03-12,sh.600171,36.8700,1
44,2025-03-13,sh.600171,35.7600,1
45,2025-03-14,sh.600171,36.4000,1
46,2025-03-17,sh.600171,36.5100,1
47,2025-03-18,sh.600171,36.8300,1
48,2025-03-19,sh.600171,36.4800,1
49,2025-03-20,sh.600171,36.1700,1
50,2025-03-21,sh.600171,35.1200,1
51,2025-03-24,sh.600171,34.2600,1
52,2025-03-25,sh.600171,33.7300,1
53,2025-03-26,sh.600171,33.9600,1
54,2025-03-27,sh.600171,34.2400,1
55,2025-03-28,sh.600171,33.8800,1
56,2025-03-31,sh.600171,34.0000,1
57,2025-04-01,sh.600171,34.0900,1
58,2025-04-02,sh.600171,33.9000,1
59,2025-04-03,sh.600171,33.5100,1
60,2025-04-07,sh.600171,30.1600,1
61,2025-04-08,sh.600171,29.4900,1
62,2025-04-09,sh.600171,31.1500,1
63,2025-04-10,sh.600171,31.5600,1
64,2025-04-11,sh.600171,34.7200,1
65,2025-04-14,sh.600171,36.7900,1
66,2025-04-15,sh.600171,37.0400,1
67,2025-04-16,sh.600171,36.7200,1
68,2025-04-17,sh.600171,38.4200,1
69,2025-04-18,sh.600171,36.5100,1
70,2025-04-21,sh.600171,36.5800,1
71,2025-04-22,sh.600171,36.9100,1
72,2025-04-23,sh.600171,36.8600,1
73,2025-04-24,sh.600171,35.7900,1
74,2025-04-25,sh.600171,36.0800,1
75,2025-04-28,sh.600171,34.8300,1
76,2025-04-29,sh.600171,34.8700,1
77,2025-04-30,sh.600171,35.0500,1
78,2025-05-06,sh.600171,36.2500,1
79,2025-05-07,sh.600171,35.9200,1
80,2025-05-08,sh.600171,35.9400,1
81,2025-05-09,sh.600171,34.8300,1
82,2025-05-12,sh.600171,35.2000,1
83,2025-05-13,sh.600171,34.7500,1
84,2025-05-14,sh.600171,35.0300,1
85,2025-05-15,sh.600171,34.0200,1
86,2025-05-16,sh.600171,33.8900,1
87,2025-05-19,sh.600171,34.0400,1
88,2025-05-20,sh.600171,34.4800,1
89,2025-05-21,sh.600171,34.1700,1
90,2025-05-22,sh.600171,33.9000,1
91,2025-05-23,sh.600171,33.0000,1
92,2025-05-26,sh.600171,33.4900,1
93,2025-05-27,sh.600171,33.0600,1
94,2025-05-28,sh.600171,32.8200,1
95,2025-05-29,sh.600171,33.5700,1
