,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2025-01-02,15.42,16.22,14.82,15.11,53746774.0,830308096.0,311276445.0,0.17266572804762018
1,2025-01-03,15.0,15.09,12.98,13.06,55002673.0,751626968.0,311276445.0,0.17670040211362603
2,2025-01-06,12.7,12.81,11.7,11.78,44331781.0,537095100.0,311276445.0,0.14241932440471042
3,2025-01-07,12.04,13.2,12.04,13.08,45488686.0,569483461.0,311276445.0,0.14613597247938243
4,2025-01-08,12.91,13.56,12.68,13.27,48701332.0,638322122.0,311276445.0,0.15645684979472185
5,2025-01-09,13.18,13.4,12.86,12.87,32807423.0,429252995.0,311276445.0,0.10539642021419257
6,2025-01-10,13.12,13.6,12.68,12.68,44023286.0,579850292.0,311276445.0,0.14142826001498443
7,2025-01-13,11.84,12.91,11.77,12.63,29923411.0,370351998.0,311276445.0,0.09613130540603546
8,2025-01-14,12.7,13.85,12.61,13.85,48084378.0,644149244.0,311276445.0,0.15447483666809417
9,2025-01-15,13.7,13.95,13.26,13.35,37380502.0,508088402.0,311276445.0,0.12008779527149895
10,2025-01-16,13.58,13.85,12.93,13.21,34085601.0,457322031.0,311276445.0,0.10950266731554326
11,2025-01-17,13.17,13.32,12.75,12.79,31241100.0,404683868.0,311276445.0,0.10036448469462571
12,2025-01-20,12.95,13.11,12.68,12.84,24500899.0,315462154.0,311276445.0,0.07871106019602607
13,2025-01-21,12.92,13.41,12.84,13.05,26634373.0,346847781.0,311276445.0,0.0855650127975472
14,2025-01-22,12.54,12.87,12.4,12.66,26885600.0,339765741.0,311276445.0,0.08637209924445134
15,2025-01-23,13.03,14.14,12.89,13.16,47709051.0,640197351.0,311276445.0,0.15326906923522593
16,2025-01-24,12.74,13.6,12.54,13.6,47734350.0,630485316.0,311276445.0,0.15335034425749755
17,2025-01-27,13.48,13.7,12.53,12.53,32664750.0,423109851.0,311276445.0,0.10493807200862885
18,2025-02-05,12.88,13.27,12.73,13.09,30134372.0,391496854.0,311276445.0,0.09680903416896836
19,2025-02-06,13.1,13.79,12.85,13.75,40077482.0,537777060.0,311276445.0,0.12875205510651472
20,2025-02-07,13.7,14.82,13.59,14.62,60454095.0,854588689.0,311276445.0,0.19421352296669928
21,2025-02-10,14.7,14.97,14.48,14.91,46818701.0,693549525.0,311276445.0,0.15040875000997908
22,2025-02-11,14.8,14.8,14.44,14.49,34131612.0,497140926.0,311276445.0,0.10965048126272452
23,2025-02-12,14.5,15.5,14.5,15.19,50897682.0,766324587.0,311276445.0,0.16351279647902686
24,2025-02-13,15.2,16.4,14.8,16.02,69292473.0,1095294074.0,311276445.0,0.22260750568517962
25,2025-02-14,16.0,16.0,15.0,15.73,50808898.0,788352710.0,311276445.0,0.16322757091369378
26,2025-02-17,15.69,16.63,15.42,15.83,55765771.0,892308686.0,311276445.0,0.1791519143056263
27,2025-02-18,15.82,15.82,14.17,14.21,48791515.0,725170798.0,311276445.0,0.1567465697573101
28,2025-02-19,14.3,15.01,14.02,14.78,32210897.0,472811690.0,311276445.0,0.10348003364019401
29,2025-02-20,14.78,15.28,14.46,14.92,35957147.0,534370752.0,311276445.0,0.1155151556681393
30,2025-02-21,17.9,17.9,17.9,17.9,31454736.0,563039774.0,311276445.0,0.10105080710491923
31,2025-02-24,19.6,21.4,18.59,18.7,138708965.0,2763307293.0,311276445.0,0.4456134321374687
32,2025-02-25,18.1,22.44,18.1,20.95,130734786.0,2689252457.0,311276445.0,0.419995756505122
33,2025-02-26,21.15,25.14,19.81,25.14,163646050.0,3670347585.0,311276445.0,0.525725774078408
34,2025-02-27,25.5,29.13,25.18,27.72,154278334.0,4095318511.0,311276445.0,0.4956312515070005
35,2025-02-28,26.41,26.92,24.15,24.53,106058808.0,2691961398.0,311276445.0,0.3407222412861982
36,2025-03-03,24.71,25.24,21.68,22.0,93269352.0,2128608709.0,311276445.0,0.29963511052048925
37,2025-03-04,21.5,22.46,21.4,22.18,71355582.0,1571459169.0,311276445.0,0.22923540520388558
38,2025-03-05,21.96,23.15,21.34,22.69,81101258.0,1812568891.0,311276445.0,0.26054415392722696
39,2025-03-06,23.0,25.68,22.89,24.74,103569034.0,2518473016.0,311276445.0,0.3327236469820259
40,2025-03-07,23.41,23.7,22.04,22.26,76077846.0,1746525217.0,311276445.0,0.2444060487776388
41,2025-03-10,22.04,22.8,21.35,22.15,39336495.0,866394329.0,311276445.0,0.12637157623667927
42,2025-03-11,21.46,22.47,21.46,22.46,41306460.0,910809694.0,311276445.0,0.1327002433479989
