,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2025-01-02,49.7,50.15,47.0,47.61,49277920.0,2397111225.0,777686667.0,0.06336474841480084
1,2025-01-03,47.97,48.18,44.76,44.82,47150308.0,2165486569.0,777686667.0,0.060628926791154565
2,2025-01-06,44.69,45.3,43.73,44.2,33285127.0,1476011275.0,777686667.0,0.04280017700239163
3,2025-01-07,44.5,45.4,44.27,45.12,29298129.0,1314714968.0,777686667.0,0.037673436157804156
4,2025-01-08,45.0,45.8,43.4,45.26,37569256.0,1683278750.0,777686667.0,0.048308988175053795
5,2025-01-09,45.1,46.69,44.9,46.03,40585500.0,1868490319.0,777686667.0,0.05218747050989367
6,2025-01-10,45.89,48.24,45.0,45.06,54165812.0,2529104831.0,777686667.0,0.0696499172461703
7,2025-01-13,44.67,45.99,43.85,45.67,37936653.0,1711337822.0,777686667.0,0.048781411087249614
8,2025-01-14,46.0,52.25,45.85,51.65,120738731.0,5983267105.0,777686667.0,0.15525369808095218
9,2025-01-15,50.88,51.16,49.1,49.32,81253210.0,4051106269.0,777686667.0,0.10448065197445387
10,2025-01-16,50.1,52.2,49.73,50.4,82880615.0,4212646527.0,777686667.0,0.10657327496653611
11,2025-01-17,50.0,50.8,49.43,49.64,48666172.0,2430523321.0,777686667.0,0.06257812312474685
12,2025-01-20,50.27,50.5,48.9,49.34,38686589.0,1919083624.0,777686667.0,0.04974572747818499
13,2025-01-21,49.78,49.82,48.81,49.39,30199889.0,1488596806.0,777686667.0,0.03883297770360258
14,2025-01-22,48.9,49.18,48.05,48.28,32556171.0,1579579584.0,777686667.0,0.04186283805737408
15,2025-01-23,49.06,50.68,48.27,48.33,53344661.0,2645862464.0,777686667.0,0.0685940279853094
16,2025-01-24,48.22,50.4,48.02,50.16,65111050.0,3242981689.0,777686667.0,0.08372401477727791
17,2025-01-27,51.0,51.3,47.8,47.82,47327475.0,2317610692.0,777686667.0,0.060856739620559805
18,2025-02-05,50.56,55.88,49.42,55.21,132582327.0,7143076826.0,777686667.0,0.17048296264541718
19,2025-02-06,55.21,57.51,53.98,56.53,131025909.0,7324588256.0,777686667.0,0.16848161934605985
20,2025-02-07,56.85,63.24,56.68,59.72,157546003.0,9390314091.0,777686667.0,0.20258287776457404
21,2025-02-10,61.54,63.4,59.61,60.94,133673744.0,8235892121.0,777686667.0,0.17188637747340987
22,2025-02-11,59.68,60.88,58.62,58.62,100124983.0,5949321198.0,777686667.0,0.1287472027600031
23,2025-02-12,58.08,62.99,58.0,61.95,121929599.0,7444968351.0,777686667.0,0.1567849934606118
24,2025-02-13,61.96,61.97,59.6,60.03,92136506.0,5583633943.0,777686667.0,0.11847510046099324
25,2025-02-14,59.45,61.3,58.31,60.12,84207353.0,5042010405.0,777686667.0,0.10827928081220402
26,2025-02-17,60.35,61.51,58.86,59.44,72907137.0,4372612514.0,777686667.0,0.09374872952528066
27,2025-02-18,59.3,61.0,56.0,56.01,81790475.0,4742901486.0,777686667.0,0.10517150218803996
28,2025-02-19,56.61,58.55,55.87,57.84,59539608.0,3412592879.0,777686667.0,0.0765598929832238
29,2025-02-20,57.4,57.74,56.31,56.75,47934772.0,2724948975.0,777686667.0,0.0616376415258769
