,date,open,high,low,close,volume,amount,outstanding_share,turnover
0,2024-10-22,16.51,17.77,16.48,17.06,22925435.0,393957541.0,397706400.0,0.05764411887764441
1,2024-10-23,17.15,17.16,16.47,16.6,14978133.0,251450648.0,397706400.0,0.037661282292666146
2,2024-10-24,16.41,16.75,16.28,16.49,7752653.0,127770717.0,397706400.0,0.01949340769975037
3,2024-10-25,16.45,17.98,16.45,17.72,26328401.0,458715985.0,397706400.0,0.06620059672160167
4,2024-10-28,17.99,19.39,17.8,18.96,25643747.0,476596401.0,397706400.0,0.06447909060553213
5,2024-10-29,19.0,19.0,17.5,17.61,24788198.0,444079649.0,397706400.0,0.06232788308158983
6,2024-10-30,17.61,18.0,17.4,17.91,13433564.0,238532396.0,397706400.0,0.03377759070510306
7,2024-10-31,17.82,18.34,17.38,18.15,16000117.0,285940192.0,397706400.0,0.04023097692166885
8,2024-11-01,17.95,18.07,16.9,17.0,13450955.0,233311225.0,397706400.0,0.03382131894281812
9,2024-11-04,16.88,17.88,16.88,17.52,9876599.0,171392431.0,397706400.0,0.02483389505424102
10,2024-11-05,17.48,17.9,17.3,17.82,11523574.0,203397014.0,397706400.0,0.02897507809781286
11,2024-11-06,17.96,18.18,17.63,17.82,11546678.0,206840003.0,397706400.0,0.02903317120368191
12,2024-11-07,17.7,18.12,17.45,18.1,10569990.0,188718897.0,397706400.0,0.026577369637501434
13,2024-11-08,18.11,18.38,17.87,17.97,11971883.0,216893482.0,397706400.0,0.030102314169447614
14,2024-11-11,17.8,18.9,17.73,18.9,21037215.0,391078849.0,397706400.0,0.05289634514305025
15,2024-11-12,19.1,19.38,18.13,18.4,16277594.0,304797746.0,397706400.0,0.04092866999374413
16,2024-11-13,18.35,19.55,18.15,19.35,30265801.0,577474061.0,397706400.0,0.07610086485910209
17,2024-11-14,19.19,19.34,18.33,18.49,21232103.0,400042063.0,397706400.0,0.0533863749741015
18,2024-11-15,18.31,19.5,18.28,18.58,21395512.0,403447675.0,397706400.0,0.053797253451289696
19,2024-11-18,18.6,18.76,16.91,17.22,19588078.0,342010340.0,397706400.0,0.049252609462658886
